"","Gene1","Gene2","Gene3","Gene4","Gene5","Gene6","Gene7","Gene8","Gene9","Gene10","Gene11","Gene12","Gene13","Gene14","Gene15","Gene16","Gene17","Gene18","Gene19","Gene20","Gene21","Gene22","Gene23","Gene24","Gene25","Gene26","Gene27","Gene28","Gene29","Gene30","Gene31","Gene32","Gene33","Gene34","Gene35","Gene36","Gene37","Gene38","Gene39","Gene40","Gene41","Gene42","Gene43","Gene44","Gene45","Gene46","Gene47","Gene48","Gene49","Gene50","Gene51","Gene52","Gene53","Gene54","Gene55","Gene56","Gene57","Gene58","Gene59","Gene60","Gene61","Gene62","Gene63","Gene64","Gene65","Gene66","Gene67","Gene68","Gene69","Gene70","Gene71","Gene72","Gene73","Gene74","Gene75","Gene76","Gene77","Gene78","Gene79","Gene80","Gene81","Gene82","Gene83","Gene84","Gene85","Gene86","Gene87","Gene88","Gene89","Gene90","Gene91","Gene92","Gene93","Gene94","Gene95","Gene96","Gene97","Gene98","Gene99","Gene100"
"Cell571",9.67153884678209,8.55618815157619,0.665764986072367,24.7680455222542,151.840523212822,2.99193179027806,21.4953219461046,1.44330463395643,0.887284315100836,7.41864520574515,39.5328191468833,2.93073968303766,0.0078820102432032,0.0474290480260284,24.4135897035652,0.666344334110509,2.33675504207961,0.374470841917578,858.006952541584,2.76721883661283,6.2559899738737,52.9846429177461,66.2562067756973,23.3011692755869,10.5801324622833,1.49911811087823,79.0641723729151,0.184756251208004,1.78302939889882,0.156701807523368,2.78305233877514,4.63691507346496,0.151207816651881,0.179993871905132,9.38452536034106,5.79925338783879,1.26502585617301,0.1739949296286,50.9370501937721,1080.85466860305,0.0113767815236705,6.81462855395524,8.20141922694717,0.110613458675854,0.0718999295059328,2.94088729270047,22.3701392973674,0.340580013415739,84.9071143658789,0.395880673840475,2.16354852872071,15.5349099529541,77.6057482178492,3.45802477751986,111.152429447755,1.27533828928815,37.6107364074285,64.0279683198311,161.58198376772,1.90225171769459,0.396497368055171,128.95258950034,703.388734882233,48.5143324856262,31.498061241378,12.9963038646644,292.174532522454,23.0759455070272,1.18176537088308,1.68297253282665,0.106057733317606,2.31264873433491,4.94056562181131,26.7814227475712,0.293203401183839,64.6711306986057,2.02568610160064,2.16822785414408,247.816811414658,13.9534365677381,244.074828122051,10.0990051001982,2.20739048393526,2.57703258923153,159.651630330551,2.99313596411387,0.208302179416127,0.600347319980454,31.2440030294711,29.8081500600844,36.6872722221809,20.039322927488,36.7473112905738,1.31939798091763,0.690674742311201,25.8855635895204,0.225485180888917,0.223314370717807,0.0024479018799524,135.344796184262
"Cell572",0.274334499187648,110.55801101038,11.6956841816393,1.00855832033488,22.3645474829001,9.84412026507433,0.346784068241263,0.135224049219764,11.5865006800837,0.0129458713498063,0.016644307719478,86.389648128407,0.0886208720229052,1.74094801154267,1.08167481921165,79.5743696988194,1.32390205050902,39.7254721108381,4.03894024883205,413.898694622808,0.193357636039017,0.299764847314528,1.53849459086269,19.9388761825296,1.22296297729202,0.065393736981885,9.4134279831037,0.207177010868889,0.0121145931300136,5.34944067366652,29.2576517076338,0.284058815752956,29.0685573810647,114.713914576018,0.579074944661903,0.0344995244507,0.114597777776914,5.73616870813639,1.48082252313179,21.147600149903,2017.53298393389,19.7590680542738,4045.28664292122,1.81429346689464,7.85473770487406,14.3977251391916,147.878689254392,4.03610617120626,76.9031763386251,43.1853695837153,5.59346746576842,0.361818357941386,3.42531394623842,1.7264221916437,0.269066021008445,95.9704398535344,0.164847223741846,40.2985407239471,0.411038638880592,0.0932489520737109,371.099062190855,0.0158884527195412,907.07290704564,0.381934733468155,3417.46089064536,0.914877056132791,2488.59178678887,0.0180739936260403,2.01650514186155,1.46816627259366,4.57503981131203,3.3844133827608,2.45529507255864,257.946602387069,8.51709367115549,1.86468223257039,271.643434751813,0.00898766780996921,42.5364198792638,1.26960709485147,0.490194089543087,0.109774969572218,0.508175579279275,0.371048096904245,23.7314661601677,5.81431363254317,5.25405549618454,412.159249649647,58306.8826355113,367.237551151232,1.07398322936215,30.686649008513,0.0328560698551845,31.0444276089549,0.00581504054470683,1.70904280105303,70.5872806339646,34.9570427038791,51.3206788946927,2.40582945060697
"Cell573",3.18137843391355,3.43678937177586,46.926721337489,1.22942453940458,481.803829117062,0.269898611584738,0.84430244865495,0.126650021081049,68.9862850870965,0.00053350700325833,0.19684154379722,0.619040823640906,0.00241856027834514,4.53729469309929,10.3630931276233,39.9936354032141,0.00076814359684482,296.562978749078,49.2077206731704,0.469536819147802,0.00400248089070646,0.0486942547916581,13.481539558491,50.3313831323619,17.616683191152,1.42898229483957,0.515082052784124,0.884553422877558,0.00162563878602817,66.2551893984822,33.2061172560362,1.32163888324778,75.8565617163308,12248.2818256276,0.326543579303228,0.00238653537790789,0.0121299801919898,9.96008872368264,1.64890859023742,107.440272633741,95828.6002090646,0.00278757542041794,43806.7610060859,9.18852664028493,2.21667948339948,73.0039026968196,0.279986340364819,4.7405844910173,3.46440609990969,463.642044630823,4.3478373260224,61.4728586101074,0.0152379820465595,0.822346446388427,5.38384964501409,1397.6761578848,0.00107631118105997,45317.691250704,0.613546484769907,8.4726307265872,452.058352313445,0.0656053459884558,3553.16092537664,0.0692729758860302,473.99033714895,0.0175075355268123,752.885381292426,0.00262103294650759,1.01371043133927,0.767177414221521,0.0299018490034788,0.901531296015064,257.867387205926,5505.97936725602,238.57951567624,0.0165610224374907,224.177655273087,0.000590801643991556,0.61062829488299,0.333225031621094,50.576708973269,18.3551475321349,0.190109429226004,0.24117008039286,1.39225754799105,903.599198817106,9.15203851189448,7469.19578576433,3327.70657583788,12.1734852340395,4.6267812727818,70.3791797357087,0.00887356754817492,0.361100619380071,0.000717023876646238,0.10500898327865,494.44467716798,0.857389202335838,46.0165603604988,7.96344299069101
"Cell574",7.76854342854612,7.19861511296592,203.991846127694,3.86686439026838,238.287028937725,0.053454375773606,12.9555891433093,0.514017600948485,675.952762183168,0.0953669929722028,2.34784063998371,4.68128542950867,0.00392967021345844,1.04764054293496,2.13386454896935,20.9074261060215,0.0102168017219351,223.025374659473,72.6361794288462,0.691159359342323,0.00777350649447012,0.238283257310677,34.0659676658702,3.05651417447225,259.023698646249,0.287428057437028,0.188034221169091,0.207110799883661,0.029128084069897,2.83346373543825,19.8820659962964,8.63812178514935,7.12717306165748,78.9927312370159,1.73024801661479,0.00246909427101958,0.0518986380246192,3.65307170964364,1.61440040816543,25.3553334812328,146.116907027454,0.0592744155345612,20686.7083172442,0.755028887493592,0.386692791676784,121.762807511315,0.564057098200346,0.983356089983283,5.53546012581936,246.667481751761,0.386215624897305,18.2030358991649,0.238179117720029,1.92556244966719,0.843588179198017,77.7364500593302,0.0395458880070048,12951.7505291052,5.73603554978535,3.26172726678111,4.60449925464758,0.0489101620767276,278.50019850231,3.19908040314601,1011.0077481956,1.13001421353225,169.14064549154,0.0180227628589637,0.671413706126686,15.6536326347626,0.0494128968855657,0.263232390016495,213.799250668903,227.065766677538,49.1873097772908,2.6544973344301,33.0613771631038,0.0128012071398828,20.4723458549467,3.7730016368289,49.5042010612671,1.8020143284372,4.14740087209658,5.24815049227046,5.83193908951073,634.765714813267,17.5200685190699,3831.71033708454,4591.48474919352,7.02479725642107,1.63466880484064,97.2075556828331,0.0385494323015583,0.293672637447577,0.00512569100593187,0.0676979809913541,1192.30280474013,0.336094489232316,0.414831638372775,77.8771223413397
"Cell575",2.05184283804695,13.325831810589,1.0989716162389,1.31790734548709,620.339549144825,7.38136524040433,1.33396579587715,0.285246585081096,1.80769233427278,0.0992365763197054,3.1734967903819,0.30715111251559,0.0312939567020111,0.116825952572212,76.0730996153695,46.4673157105615,0.445652630611023,1.03343208235586,605.161270982516,183.402845248724,3.0539572499194,501.266242434942,7.8775979800427,31.3466739097447,0.286879172139206,2.98315925774513,37.8062308762669,0.0202658670170275,1.5051872686588,0.118582718116007,2.34147505508116,0.692653445118326,4.02653075717026,2.40441744634678,23.7103287867277,0.168002601207124,0.609919233364543,1.18013861715797,83.6300856120175,162.955874197392,8.34962696964769,2.69831173477106,17.555178942207,0.295536567748116,0.0241681097574114,4.31761897359726,161.785603148062,1.08565055353167,25.9289343438505,3.09544215729325,3.41123111356937,35.1171844592547,9.30092775975658,0.372841614052323,115.138468857434,4.73234092796817,4.17844973905522,1266.37636834245,279.878263717178,2.18785002443558,1.85038061991067,0.996216279620966,86.7288821651145,4.62668622611297,51.4086607052013,29.8628833993521,99.3024669031924,1.6774910860525,6.52418889908556,0.364540892046574,0.445622836155215,8.64466171136915,1.51837481690248,386.597190767998,3.52087053926693,6.65789229771883,15.7133211927338,3.4012879381832,30.072777264397,11.4532354043922,181.577865734621,0.90810202947037,0.982741836606831,0.213965897041158,182.564898020061,0.374089092222484,0.166201875575347,5.67964765285772,1355.43337271898,67.4403395310946,10.2213672421935,4.12542557762814,3.28939920882557,5.52720928841585,8.40298819039127,37.1893861983718,0.26155909590318,0.390583815859496,0.117887406711715,17.9239673915521
"Cell576",0.020334376705564,369.581355516592,99.7035184233125,1.004006503565,962.721673286277,0.286940482062258,0.0921671500688459,3.64446410702221,1.28827862456051,0.00134596388325288,8.49718657755047,31.6399505450123,0.188306432852463,21.5755122628787,6.97810384618729,9.36571212298899,0.0204319947341154,100383.460101492,6.74932246259409,876.091389313584,0.0219041369717617,0.0328806548699184,0.0462391022930416,347.981302579917,3.52194011598603,0.669641345571217,8.62654736465814,0.0921570902921514,0.000758168579322441,1.31231895099531,687.817540610475,3.32124876992151,186.090115717798,503.352609606378,0.407918181267744,0.00844414640149259,0.00572555475977049,36.6703704567958,1.92311564425072,29.2852638710111,911026.888139139,10.9721746466677,26986.3006965585,15.712291171476,26.4598662423064,66.3079800570471,17.0448343613962,60.5831806018155,160.168268645045,15.8394966797758,2.16205363369989,26.5827339420987,0.136460843332876,0.101855784322941,0.0592501682525768,311.784236413606,0.0477445680332893,31.5613211089114,0.264942715658785,0.00813187160293175,63.3869659363098,0.216266520475182,57.2226659748094,0.642268245170923,21344.5692426628,1.64994736340098,1054.98046985502,0.00206385894995835,4.94202881000433,198.60255138584,0.0198452558785643,54.9339482140027,47.8913249486127,12210.3027583306,100.718798257652,0.264621671742958,1582.42977363072,0.0146607771408744,43.1914434728295,1.42729861203794,2.18477267799522,6.59401113379103,1.3369546585622,2.37822539487054,1.02224759931647,562.031734914301,32.790687422192,2615.3192651852,3355750.08126182,28.4043786662379,1.15716933587465,0.223474036266811,0.0459324926156714,208.355032697536,0.0211611555858816,0.75267465190048,6354.84033851192,21.9484381712947,48.2215661347535,17.3592412530457
"Cell577",20.7661793122894,42.2569076130649,0.599965442324599,13.5933295229001,24.3157453339911,6.8570536277496,47.4044796667699,0.59605146841344,8.738303270691,17.3906223012685,39.8182054881113,18.4923243583906,0.979929839697294,0.626071777392716,29.3453012509005,3.41442250236418,33.3215035790429,0.257740802237138,606.775971733623,2.38471190667053,22.4154013868738,190.888235150795,21.8430364011756,3.10407140938938,2.15629276615509,32.368060242314,364.159391260927,0.199064997444444,8.85838070181618,0.296837780038385,1.31068611864123,8.7644804285857,0.197385369100734,0.17450470097787,40.9022001117633,126.066767040154,0.587901655366924,0.330374044085918,78.5899939076145,452.569610109398,0.00990211212227723,54.0626149797387,7.56996915314744,0.548575472087543,23.3021422277794,0.618462100988661,76.962205058841,1.79761773174606,14.6189760662267,0.472302129438363,4.08303929362554,5.42034348677889,14.1677253081375,0.686061259120169,1460.58856341622,1.4067564420497,112.103353238453,14.5628394639246,7.92927567524171,9.68808127470906,1.15035244502164,169.120318271092,561.995610640877,20.0375827673751,0.414021349919244,7.60277886557043,167.982527202074,113.267882256297,1.128918983639,0.456403263618602,0.265064614672467,3.90369929823088,0.447776895872078,10.9924925593335,0.456376360862198,107.299953690203,4.23702425684777,3.65454626830388,58.2734120327076,7.20582636670821,51.7842786163068,1.6324867915065,1.63164479180157,1.16354848764046,187.076591538083,0.248497952601008,0.0149454820542962,0.137627915397434,4.00918961174001,21.9378658421038,74.8195774501833,2.1602192103477,14.8317503278258,0.945385438202282,10.6648577821005,442.202647269051,0.116930702940536,5.468036620628,0.0263167637897765,19.9401575505773
"Cell578",0.000907026724662182,718.826671117925,1051.45312718014,0.0950811964074531,73.1667241831195,0.0148255340322318,2.05040801962456,179.595088427373,0.770276697100088,0.341399449131515,41.554577587857,183.535409536454,118.644986930542,7.61688918756594,0.336421822747813,3.91257420324835,0.00473526484665294,1020004.48135712,0.00910830152100068,7181.6275425759,0.478100375672835,0.0781511979345283,0.0328120575734098,152.095266790786,4.48605605881183,0.282233590394011,0.0856209572150046,3.08835899979106,0.00355549704453754,29.1072897975714,224.044354059425,0.62227424824018,105.725731819499,23.7548430414748,0.0188503938299057,0.0010561683820058,0.865068526646165,20.969022492569,0.0556595497107053,0.0299927708409494,26832.8439334388,5.48986635494756,31.2145495159304,24.6977047107095,1.94245173151597,67.1456897805338,174.15195316354,10.3511629001665,15.0737278532996,2.36979512104484,17.3773726045367,3.08872373850826,1.5086877568738,4.29527162599143,0.00725924841317399,2.41818091030188,2.50713109980743,0.363219616718954,1.08793143602852,0.268375651425903,35.8100462768258,0.185919220013533,0.00884852196835837,2.97764063437978,2403231.76949144,4.82675046284011,0.22216023606132,0.00386085239892957,2.99204485886582,27224.1139993847,16.7201341326404,116.134567038126,148.076038702224,117.947117130325,162.890746127135,0.642545686244196,2.41372348007146,1.12266036633638,0.279154189444642,1.86968539422723,1.15915432236197,46.3637194343075,20.981355003841,368.500332584997,0.102075389392785,3131.07012691548,6344.79736752795,3431.68696950224,52539.0826537839,10.8970929201325,0.006659460983972,0.0577708818558615,1.4636654069897,7.7822445322798,0.662611417649938,0.00721606179492236,66656.518877835,1.2968996750614,5.04088435820804,13.6128090905576
"Cell579",2.4503638355006,18.6647027387378,22.9031736980016,3.70958320522723,819.343096567849,0.176755241120863,15.4545788007905,1.10320765589736,1.0659941797232,0.539287450094468,19.4179927985327,2.61414687421471,0.00371283210769759,0.0305720356629604,9.32921821945304,0.626528121329786,0.00269375550087138,63.0917051102626,36.3060349655986,4.50300125458607,0.0355663418304188,8.05490433051698,23.3412525240267,84.9554468532279,15.3803573670089,0.91900513318859,0.661908218489624,0.633705341325333,0.0131544573938654,2.3739457758148,7.64703746378383,0.666025595651836,33.5569182061693,20.0027963877696,0.217327487127554,0.036994903792869,0.0413211047072421,0.384240363114567,3.51168727771693,51.350919907826,2.64137958636249,0.0600963094013125,43.849260673554,0.477094437329647,0.0176306730338165,5.24229285007336,23.1229168183831,0.332234153689059,9.58661355436791,1.6508370402573,26.5530028329892,26.1821972592201,9.78261224164637,3.27796600150488,1.44826849680551,2.57225647338677,0.613091692280037,1053.82543070657,26.0497161802332,4.32739616553637,13.8368346971668,1.53568893255901,181.130252031274,0.98031821740205,8847.44818065546,2.04188328752319,140.093939192393,0.0400772834072259,0.364151537275024,9.97361924929348,0.168401855991246,0.509440939068303,167.673341300533,209.238038655251,6.10923030734623,8.96174772268121,0.328312538133922,0.0577928382880368,2.21704909424365,1.80183333223031,106.676826121858,4.32051720472016,0.387178368353587,16.5784544737625,21.4999059771109,30.5115807626161,4.90379531714535,83.0010867308181,446.295869800732,46.7922326689176,6.4994879612971,24.0910040112933,0.372304213274516,0.848352487248674,0.100728610444841,0.164947457231215,103.351293481084,0.166041521962126,0.00709629640696962,48.8919440867963
"Cell580",2.31347996875457,10.536494980016,75.2147707613561,22.9084222009267,207.957823105874,0.0925739334706647,5.90442243026654,0.794927472761456,14.370834149925,0.161771029977264,9.10019272753724,0.0483878030980983,0.00638192812899822,1.0867696296864,1.76070732740997,0.160279535996548,0.0108899706710498,43.0416949026827,44.4916469583387,0.228857424286322,0.00336877074878014,0.0561001315042964,24.5813017167539,28.6199250888567,537.078724637097,2.02665320726303,0.567780127583571,34.9618472406809,0.0139024635351381,16.4568772924518,80.8274371192478,7.07356231204893,74.9765011620712,3207.40732901488,0.204166206212271,0.145944014707559,0.0317359940721057,5.10230134980517,3.20820777911593,41.3757764734302,213.491756887629,0.0440883428999323,1230.20837795971,19.5805198357329,7.07938731914342,419.556193218492,0.0533539889199252,6.00647053700377,4.72504951819382,8.02573539476787,1.46704833770909,1.33567985601462,0.0591536228545971,3.39878005254802,2.62097729954555,36.9000822575032,0.0219567899568649,250.587461700324,0.594433995505334,13.1282235578653,3.02223305707029,0.178606954457443,640.550254544325,0.184589470453586,28.6423020437187,0.690822128703536,107.303457955917,0.0251353592509628,0.70644461052585,2.72360986631355,0.0315227166502463,0.459229932842423,410.763523738508,37.4749792484473,8.78017935140788,0.357079950343635,480.976974487137,0.00585437169955396,1.24866179589331,1.19493936694059,2.45733617247156,34.3085886649287,0.427386725630624,5.27416328254442,1.45267873106537,2908.78926641391,228.275890222418,1203.2789596741,594.635826465505,0.80911801561353,10.7163381649973,15.6902607048109,0.0218677823965504,1.36517790885671,0.0104666834994025,0.0621398068930687,883.463785294533,4.84572427293111,1.59777137037606,15.0064586380956
"Cell581",0.000870820183359375,2770.37636366978,0.14105293523549,0.0469419731644134,127945.727602874,0.0367200727104378,0.0396420559328982,302.402021237571,0.00122823321699954,36.0484850834023,3347836.76862371,65.1660919306445,10.1628705909997,1.37806749245456,365.037656680489,2.19478556065611,0.488251962164732,23.9845511837381,925.201912729568,131073.396787532,281.79630733762,964811.176513995,0.00109627596507535,98552.7279158118,0.000125466194044752,0.00375450403793062,4957.86641983177,0.000638831360623802,0.0724142282516829,0.00077548409320016,2.5723327969823,0.099746413420168,7.16232297723854,0.0013458330028209,3.9964159879552,0.0137953344796951,0.522897837708426,0.712688260081666,1331.93839929482,4041.27403129599,0.0551915224305435,21188.5613656493,0.0446372833818393,0.561518972259059,0.000194027813347862,0.311854031591183,1440486.35713324,9162.02012411842,383.347492235091,5.12577375473275e-06,5.94505373132552,2045.43708859385,25.9003379936731,9.28858741525098e-05,3147.12252719539,0.0138603996421427,2831.85693036295,0.602924511623519,22.172930291619,0.291222442398344,0.0342426504218334,64.9532972496085,13.3775243033556,106.129188514998,25345.7917107681,566.357570157831,1043.37607277257,5.85148350080754,2.29263246470282,145.181525400962,7.67424491278151,40193.9920657576,0.125139935895792,18027.2127911851,0.510458568096058,82.1450684150581,14.8717219083335,12907.7659009998,8414.03838755288,1.80968500675704,13069.3772666473,0.470942084688842,19.2574292685845,101.526847289869,124.492530729144,1.07782667369791,0.0236840905960081,0.0203047683139714,17542.4637858259,4236.54562323062,0.239157120157369,0.000612030446586733,217307.734458526,8244.38174321684,436000.209098711,33601.6602855446,0.770772547875106,1.19251466599323,0.00198741167841389,552.528651764645
"Cell582",0.245682646908538,459.305098912745,5.69889743982587,0.281858536264607,6028.62064911281,0.0207327691513835,0.727331362291952,14.33561298695,2.73535680978826,0.138455750649461,735.57428088974,187.711200016914,13.1878945866216,0.521775836852907,42.2424554030469,19.8266998425189,0.120243245070054,3221.39701380281,15.47759013689,1013.25556203804,0.588939857252594,203.015923061084,0.150065976371555,312.64119349497,0.247366764398953,0.0887569386831815,29.1375390861934,0.0245981527188814,0.0099236912656739,0.554324691700183,5.8251471835816,1.98755207288014,5.41892740414278,1.26973336299424,0.830411778570274,0.0489833576465595,0.117425468289335,1.06597557135103,2.30106592994489,41.1260671001802,25.9250892057815,124.906204374729,115.164807955248,2.20401861551183,0.103724998639027,6.40739996459952,316.569124066903,70.5157966772075,11.3820103160441,0.139680999373972,11.5735766684534,44.9281804819332,6.71217816897823,0.0285124750179392,1.24070466804887,10.4568312659853,5.99399883992954,17.8969221551119,24.6876217435893,0.301910921895211,7.73387789983211,3.28239184892363,64.5775900311375,2.49585630567946,42035.0366117348,11.0367616491303,39.0400497131539,0.212677555751186,0.906994752504473,78.4306607174543,7.5229154469077,336.507082144322,6.317570608264,5324.53822264771,31.9470064053497,1.96576160356578,107.023037792618,23.3998470228431,13.1186596640859,1.97595881491121,49.3493853234631,1.97607391226477,22.8657504155184,28.3959773572666,3.05993359388654,29.5057755843108,3.06947203823697,29.1896882592201,1439.44300286333,18.2311828253392,0.274890072956072,0.262051355128921,86.8328203737276,9.70270527332962,3.05438470058583,1.84723983720191,413.963471715993,0.527963556974469,0.491357036256571,21.6294227776534
"Cell583",2.69396689532496,9.04938310568309,0.775426628925749,2.00651292213517,64.5020557217652,1.47097649259543,0.897620486157459,0.186088897031757,3.01260369365848,0.252440664826967,1.79159129280047,5.90815829574141,0.769622806646124,0.508431385976048,60.8312619534912,31.8106211242739,5.89461534412129,0.762034200262033,114.795860903473,12.6084743151801,14.4599629847212,172.680652584798,1.79921008698346,25.6353716192465,0.273848956747263,0.239074864700497,261.740817258284,0.173116742919209,0.605264489250783,1.61530346717127,1.98909170508258,1.13551542477321,1.74708752411413,8.5646488542732,6.67202235823872,6.41738239698248,0.377577877394224,8.74630576634335,25.3008470306029,375.090537579664,13.6686564896913,52.1792973360395,6.66414677369141,1.73038387938347,3.18940904377418,0.861955364283834,61.7321040681094,26.3004133076535,13.7850999684937,0.140681200239482,14.0731262635183,4.40809636701276,2.12622680100808,0.254550832555116,20.8186775711974,15.0686278583616,19.1298837544001,21.2338854727162,6.0634201850584,1.47851041388903,23.7666873398908,1.55408964358391,865.392778723509,1.81858931314706,4.50896190666251,1.59684207749918,508.845986998511,22.3869246761001,5.70723031665811,1.11890163827998,2.23385855378449,17.2756549304419,0.714101145124767,122.116971430621,1.23564944994043,2.3363794685928,149.837270503627,0.687974180826007,30.2469304427174,3.90981596700903,16.2594681756596,2.15079092900426,0.568330998405563,0.115714625891857,28.7693815076638,0.733279860939393,1.44862031200439,0.87400678546013,18.7140015440542,29.1480768502489,8.28228539891741,10.5118580698876,6.18684799761434,22.0778997627133,3.0145414011433,93.7431386924713,0.262560328872107,13.9731069670025,0.948751746792439,4.36249638078224
"Cell584",69.0199679411885,1.05070291977414,351.754056173373,88.5513020141808,46.36009108244,0.912191467691234,10.4610596412622,0.0044699671629047,6660.1216223964,1.35299847333399e-05,0.000527317704146154,1.89933544202447,0.000474155979476181,0.559617296707859,0.993815808305735,573.486906054282,0.00553362632370794,1059.27175190043,22.3599810951447,0.162535397873969,0.000679800844135015,0.000369456565352026,287.250402413605,0.600306127152612,19978.2167594,3.27682179699838,0.0584519591523307,0.238575579082539,0.00376228726000834,282.408342908582,54.8666204370321,3.61755606459823,57.9723125231207,50323.61972549,0.814622788432077,0.041584915813889,0.0425226890371797,4.4698190228742,0.0363672695409268,1.55575167711208,1068318.84504339,0.00475106579382125,414444.213835074,0.685346184121668,59.0437212499592,126.538707311016,0.0446747902386927,0.291766082281604,1.58919336888827,59668.6635357363,1.89666055453676,0.588497241536802,0.0362379644155838,112.60246228119,0.137533651256419,11570.3026022869,0.000479679554667648,44871.5133502318,0.23096540168088,0.904682012529271,9067.91604915739,0.00501810842182767,1695.53267420757,0.0595803636827453,329.336014293633,0.0139708767562121,278.593478471863,0.000866641510187194,0.162939748502989,0.594535815571055,0.00376924793039731,0.00979877056417192,214.076875211698,282.426423288531,245.714274176635,0.218723305269645,21.2071891411424,8.24570037500892e-06,0.466238892178584,14.4706758940866,0.677124628082663,4.5515199925899,0.398140387433339,0.271899421747325,2.38675971363202,393.724874833386,4737.78220597755,167191.63727895,3589.95337297463,0.500626105990382,24.1014047465476,618.549476143877,7.67100471188948e-05,0.00676886345942246,2.4702270390687e-06,0.00280999760371889,186.156770349517,2.53604778121762,92.1870355412069,0.417987474660116
"Cell585",0.985532364195319,116.435136844001,0.603779754810695,0.143959807358031,89.915629856238,0.30153178705481,0.141240354535206,1.35967768064916,0.478794208441339,0.424721439801998,105.017531527559,109.08874308348,28.120283034228,5.7523963211773,41.8060559958388,354.185681949653,8.84770080300147,5.37104614441863,32.9908155582421,4152.52027948882,40.3374599426838,2522.95269770873,0.174879978077181,30.8485807190151,0.00562662916277204,0.750888843498875,3502.1313190569,0.0273117782544088,1.42439364021081,0.157448268645785,5.91184174913247,0.209728550174724,5.0884442960409,2.71042424191052,27.9214325343457,1.28960850171746,2.50856820835994,5.3707655197655,27.6313247659184,23.2322904478593,179.181903903281,88.5310586852009,0.258109392857113,2.70891207215175,6.96598544724327,0.262048280872069,1321.94046669354,35.9999412510294,43.3278913675808,0.0538585803847391,2.52712837837872,34.7556246514021,1.71285384403794,0.0310225853863006,50.9951227950484,25.4775956061844,63.5000953591702,8.61142188432064,28.7894283574854,2.83270293430609,211.785158606,16.936412684223,4.11218138827494,5.23195576330794,2.27003654919368,10.1324492885618,5348.3216216,9.41315664971719,4.66148943094623,15.484168520086,6.31256535317477,2269.61879633234,0.690473527464814,3441.88138284449,3.66673739160065,1.55864141958319,8.86155290959763,35.4338808636558,12.1406448100665,6.90149092412064,112.777846965174,1.68887641344923,1.46916445909421,0.0825782163116605,20.1278436850659,0.126373538709033,1.19159141072148,0.380262116882195,56.5031205641114,58.2055712170181,1.28615290562926,0.0531142888370594,3288.90949225366,74.6207185045591,235.176152705452,482.667990961419,0.135015369691893,3.19634217121317,5.2974453291098,0.890110245911663
"Cell586",0.288565879388711,2566.51303547506,3015.21757020601,1.76469386882953,84.4707277097037,0.00573171357920389,2.35233835089065,255.485906513175,19.5923553439728,0.0183032222961483,56.9374012453643,158.293179847295,201.054072712348,1.30782256385339,0.5450544675084,3.11324319816485,0.0273579581381566,8945259.51923834,0.00385885303658066,939.877809072195,0.00155571936308496,0.00636193306077701,0.150455799473904,64.5415274233603,421.24127137705,8.75420911878604,0.0272010592986729,17.6385345548587,0.00339565792158309,1590.5568848453,66.3741651217931,8.21614785342022,119.55842288592,1554.9903504311,0.00838203296933412,0.00681408410563578,0.58440270361005,8.32537833099766,0.0106571177638907,0.0240443616712692,327536.011972317,1.48998447226876,33113.1078260553,214.752440070413,60.2355977924801,311.738107959666,0.629972498307407,5.41807554452746,0.239191275114005,117.84273382591,2.67360559236933,1.18384300231181,0.199728523409674,3.48651128812681,0.00952906142676125,421.644728084023,0.0106853748922886,4.68518494714009,2.06170867272824,1.45351828542239,20.0676514539156,0.45168941068068,0.0568325345571927,0.320517331311974,142471.739693015,0.739150108358192,2.9221981547834,0.00410645026940842,2.00377653553361,32059.2437412271,0.309544703811648,134.581800561924,10955.3301770346,3075.05801760742,2473.7147748688,0.822519446151258,37.7381506372975,0.0306642861071095,0.00625638004800665,0.944882063811796,0.524244547881307,61.881365751555,2.73878981813698,70.2363078770443,0.000555053176064374,57271.7019403088,3138.15028495558,26407.7227361616,34945.1008840087,0.27773245181825,0.0177566439201445,1.59271872668568,0.586722599324682,0.238651670317852,0.00342578287989498,0.000543286610144142,10446394.5493529,0.839059294336286,137.005799405718,1.85104213806715
